Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2023-05-28,Subpar,5.10a,,https://www.mountainproject.com/route/111941682/subpar,1,"Colorado > Glenwood Springs > Main Elk Creek > Pup Tent of Solitude",3.0,-1,Lead,Onsight,Sport,,50,2600
2023-05-28,"Thin and Crispy",5.10b,,https://www.mountainproject.com/route/106956152/thin-and-crispy,1,"Colorado > Glenwood Springs > Main Elk Creek > Pup Tent of Solitude",2.5,-1,Lead,Onsight,Sport,,50,2900
2023-05-28,"Sith Lord",5.9,,https://www.mountainproject.com/route/107522671/sith-lord,1,"Colorado > Glenwood Springs > Main Elk Creek > Pup Tent of Solitude",2.4,-1,Lead,Flash,"Trad, Sport",,70,2400
2023-05-28,"Hal 9000",5.10d,,https://www.mountainproject.com/route/107235973/hal-9000,1,"Colorado > Rifle > Rifle Mountain Park > Kubrick's",2.6,-1,Lead,Fell/Hung,Sport,,100,3500
2023-05-28,"Dr. Strangelove",5.9,,https://www.mountainproject.com/route/107235965/dr-strangelove,1,"Colorado > Rifle > Rifle Mountain Park > Kubrick's",3.1,-1,Lead,Onsight,Sport,,70,2400
2023-05-28,"Redmond Barry",5.10b,,https://www.mountainproject.com/route/108256301/redmond-barry,1,"Colorado > Rifle > Rifle Mountain Park > Kubrick's",2.7,-1,Lead,Flash,Sport,,60,2900
2023-05-27,"Unknown (3rd bolt line from the left)",5.11-,"lap at end. 1 hang",https://www.mountainproject.com/route/124303951/unknown-3rd-bolt-line-from-the-left,1,"Colorado > Carbondale Area > The Narrows > The Jumbotron",3.0,3,TR,,Sport,5.11-,90,4700
2023-05-27,"Unknown (3rd bolt line from the left)",5.11-,,https://www.mountainproject.com/route/124303951/unknown-3rd-bolt-line-from-the-left,1,"Colorado > Carbondale Area > The Narrows > The Jumbotron",3.0,3,Lead,Fell/Hung,Sport,5.11-,90,4700
2023-05-26,Zodiac,5.10a,,https://www.mountainproject.com/route/113453502/zodiac,1,"Colorado > Gold Butte > East Face",2.6,-1,Lead,Onsight,Sport,,,2600
2023-05-25,Mindbender,5.9,,https://www.mountainproject.com/route/121507297/mindbender,1,"Colorado > Gold Butte > West Side - Lower Buttress",1.0,-1,Lead,Onsight,Trad,,65,2400
2023-05-25,Scales,5.10b,,https://www.mountainproject.com/route/121507260/scales,1,"Colorado > Gold Butte > West Side - Lower Buttress",1.7,-1,Lead,Flash,Sport,,65,2900
2023-05-22,"Five Oh Shadow",5.9,,https://www.mountainproject.com/route/118829183/five-oh-shadow,1,"Colorado > Keystone a.k.a. Montezuma > Porcupine Rock",3.3,-1,Lead,Onsight,Sport,,70,2400
2023-05-21,"Tigger Got a Mouse",5.10,,https://www.mountainproject.com/route/124252573/tigger-got-a-mouse,1,"Colorado > Keystone a.k.a. Montezuma > Porcupine Rock",1.5,1,Lead,Fell/Hung,Sport,5.10,85,3000
2023-05-21,"Pull Up A Drill",5.9,,https://www.mountainproject.com/route/115401604/pull-up-a-drill,1,"Colorado > Keystone a.k.a. Montezuma > Porcupine Rock",3.1,-1,Lead,,Sport,,200,2400
2023-05-21,"The Thrill",5.11b,,https://www.mountainproject.com/route/122709478/the-thrill,1,"Colorado > Keystone a.k.a. Montezuma > Porcupine Rock",3.8,-1,TR,,Sport,,90,4900
2023-05-21,"The Quill",5.10a,,https://www.mountainproject.com/route/106849123/the-quill,1,"Colorado > Keystone a.k.a. Montezuma > Porcupine Rock",2.5,-1,Lead,Flash,Sport,,90,2600
2023-05-20,"Ernest Stemmingway",5.11a,,https://www.mountainproject.com/route/114028771/ernest-stemmingway,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",3.0,-1,Lead,Redpoint,Sport,,80,4600
2023-05-20,"Ernest Stemmingway",5.11a,,https://www.mountainproject.com/route/114028771/ernest-stemmingway,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",3.0,-1,Lead,Fell/Hung,Sport,,80,4600
2023-05-20,"Low Priest",5.9+,,https://www.mountainproject.com/route/118133534/low-priest,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",1.4,-1,Lead,Flash,Sport,,50,2500
2023-05-20,Ugoogoly,5.10-,"Hard fall on the ledge :(",https://www.mountainproject.com/route/114012513/ugoogoly,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",2.8,-1,Lead,Fell/Hung,Sport,,85,2700
2023-05-20,"Six Feet Under",5.10a,,https://www.mountainproject.com/route/114012587/six-feet-under,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",2.3,-1,Lead,Onsight,Sport,,80,2600
2023-05-12,"Edging Lesson",V0,,https://www.mountainproject.com/route/117830883/edging-lesson,1,"Maryland > Port Deposit > Spot Rock Park > Triple Splitter Boulder",2.0,-1,Flash,,Boulder,,8,20008
2023-05-12,"Practice and Downclimb Crack",V0,,https://www.mountainproject.com/route/117830860/practice-and-downclimb-crack,1,"Maryland > Port Deposit > Spot Rock Park > Triple Splitter Boulder",2.0,-1,Flash,,Boulder,,8,20008
2023-05-12,"Blind But Reliable",V1,,https://www.mountainproject.com/route/117830813/blind-but-reliable,1,"Maryland > Port Deposit > Spot Rock Park > Triple Splitter Boulder",3.0,-1,Send,,Boulder,,9,20100
2023-05-09,"The Sins of the Son",5.10b,,https://www.mountainproject.com/route/108831115/the-sins-of-the-son,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",3.4,-1,Lead,,"Sport, TR",,60,2900
2023-05-09,"The Contortionist",5.9+,,https://www.mountainproject.com/route/108461984/the-contortionist,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.3,-1,Lead,,"Sport, TR",,,2500
2023-05-09,Rachel,5.10b,,https://www.mountainproject.com/route/108831064/rachel,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.5,-1,Lead,Redpoint,"Sport, TR",,60,2900
2023-05-09,Rebecca,5.10d,,https://www.mountainproject.com/route/108831072/rebecca,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.6,-1,Lead,Redpoint,"Sport, TR",,60,3500
2023-05-07,Triumvirate,5.4,"link. T direct var 5.6",https://www.mountainproject.com/route/106411628/triumvirate,2,"New Jersey > a. NorthWest > Delaware Water Gap NRA > Mt.Tammany > i. Triumverate Wall",2.9,-1,Lead,Flash,Trad,,200,1400
2023-04-23,"Rachel's Crack",5.8-,,https://www.mountainproject.com/route/108425035/rachels-crack,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.1,-1,Follow,,"Trad, TR",,90,2000
2023-04-23,"Dead Tree Dihedral",5.7,,https://www.mountainproject.com/route/109455117/dead-tree-dihedral,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.7,-1,Lead,,"Trad, TR",,85,1800
2023-04-23,"Ogre Arete",5.9,,https://www.mountainproject.com/route/108425190/ogre-arete,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.6,-1,TR,,"Trad, TR",,90,2400
2023-04-23,"Full Sickle",5.8+,,https://www.mountainproject.com/route/112248456/full-sickle,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.7,-1,Follow,,"Trad, TR",,35,2200
2023-04-23,"Full Sickle",5.8+,,https://www.mountainproject.com/route/112248456/full-sickle,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.7,-1,Lead,,"Trad, TR",,35,2200
2023-04-22,"Bonnie's Roof",5.9,"Follow P1, lead p2 (5.7)",https://www.mountainproject.com/route/105801433/bonnies-roof,2,"New York > The Gunks > The Trapps > i. High E",3.9,-1,Lead,Flash,Trad,,250,2400
2023-04-22,Ursula,5.6,"Follow p1, lead p2",https://www.mountainproject.com/route/105840288/ursula,2,"New York > The Gunks > The Trapps > i. High E",2.8,-1,Lead,Flash,Trad,,180,1600
2023-04-22,Groovy,5.8+,,https://www.mountainproject.com/route/105828999/groovy,1,"New York > The Gunks > The Trapps > i. High E",2.6,3,Lead,Flash,Trad,,70,2200
2023-04-16,Rhododendron,5.6,,https://www.mountainproject.com/route/105810485/rhododendron,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.7,-1,TR,,Trad,,70,1600
2023-04-16,Calisthenic,"5.7 PG13","P1,2 link. Good opening move and slab. Junky rock higher",https://www.mountainproject.com/route/106134457/calisthenic,2,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",2.0,-1,Lead,Flash,Trad,,225,1800
2023-04-16,"CCK Direct","5.9 PG13",,https://www.mountainproject.com/route/105801940/cck-direct,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.8,-1,Follow,,Trad,,240,2400
2023-04-16,Arrow,5.8,"Lead p2",https://www.mountainproject.com/route/105799105/arrow,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.5,-1,Lead,Flash,Trad,,200,2100
2023-04-15,"Picnics Arete",5.7,,https://www.mountainproject.com/route/111279263/picnics-arete,1,"New York > Powerlinez > k. Tower Wall area > 7. Sunny Picnics",3.0,-1,Solo,,TR,,20,1800
2023-04-15,"Once Was Choss But Now Is Found",5.8,,https://www.mountainproject.com/route/108854805/once-was-choss-but-now-is-found,1,"New York > Powerlinez > b. The Swath > Stockade Wall",2.1,3,Lead,,"Trad, TR",,50,2100
2023-04-15,"Bear Claw","5.6 PG13",,https://www.mountainproject.com/route/109564882/bear-claw,1,"New York > Powerlinez > k. Tower Wall area > 5. Three Bears Wall",2.0,1,Lead,Flash,"Trad, TR",,85,1600
2023-04-15,"Any Which Way But Down/Ex-traction","5.8 PG13",,https://www.mountainproject.com/route/108828085/any-which-way-but-downex-traction,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",1.8,-1,Lead,Flash,"Trad, TR",,60,2100
2023-04-15,"Johnson Route",5.7+,,https://www.mountainproject.com/route/108425177/johnson-route,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.9,-1,Lead,,"Trad, TR",,90,1900
2023-04-07,Instability,5.7,,https://www.mountainproject.com/route/113715641/instability,1,"New York > Powerlinez > f. Yankee Ramparts > 5. Vulnerability Corner",2.5,-1,Follow,,"Trad, TR",,50,1800
2023-04-07,Unsomnambulist,5.5,,https://www.mountainproject.com/route/113522787/unsomnambulist,1,"New York > Powerlinez > f. Yankee Ramparts > 6. D J E A",2.0,1,Solo,,"Trad, TR",,20,1500
2023-04-07,"Dave + Jon's Excellent Adventure",5.9,,https://www.mountainproject.com/route/113525729/dave-jons-excellent-adventure,1,"New York > Powerlinez > f. Yankee Ramparts > 6. D J E A",3.0,3,Lead,Flash,"Trad, TR",5.8+,40,2400
2023-04-07,"Friday the 13th AKA Knowlton-Barone Direct",5.7+,,https://www.mountainproject.com/route/113699600/friday-the-13th-aka-knowlton-barone-direct,1,"New York > Powerlinez > f. Yankee Ramparts > 1. C U P",2.8,-1,Lead,Flash,"Trad, TR",,40,1900
2023-04-07,"Seven Pieces of Pro",5.8,"5.9 direct variation",https://www.mountainproject.com/route/110476228/seven-pieces-of-pro,1,"New York > Powerlinez > k. Tower Wall area > 4. Dave's Wall",2.8,-1,Lead,Redpoint,"Trad, TR",,45,2100
2023-04-07,"Manticore Upper Arete",5.3,,https://www.mountainproject.com/route/110922480/manticore-upper-arete,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.2,-1,Follow,,"Trad, TR",,60,1300
2023-04-07,"Manticore Dihedral",5.8-,,https://www.mountainproject.com/route/111166647/manticore-dihedral,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.0,-1,Follow,,"Trad, TR",,20,2000
2023-03-19,Rhododendron,5.6,,https://www.mountainproject.com/route/105810485/rhododendron,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.7,-1,Lead,Onsight,Trad,,70,1600
2023-03-19,Ribs,5.4,P1,https://www.mountainproject.com/route/105811994/ribs,1,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",2.2,-1,Follow,,Trad,,130,1400
2023-03-19,"Wick's Banana",5.9,"Climbed past the crux move 2nd go. Then to arch anchor",https://www.mountainproject.com/route/106589851/wicks-banana,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.6,-1,TR,,Trad,,150,2400
2023-03-19,"Something Interesting",5.7+,,https://www.mountainproject.com/route/105799118/something-interesting,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.5,-1,Lead,Flash,Trad,,200,1900
2023-03-19,Classic,5.7,P1,https://www.mountainproject.com/route/105812947/classic,1,"New York > The Gunks > The Trapps > b. Jackie and friends",3.0,-1,Lead,Flash,Trad,,140,1800
2023-03-19,"City Lights",5.8-,,https://www.mountainproject.com/route/105799768/city-lights,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.8,-1,Lead,Flash,Trad,,180,2000
2023-03-12,"Three Pines",5.3,"p3 exciting 5.6? crack variation.  Chilly & slimy",https://www.mountainproject.com/route/105799108/three-pines,3,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.1,-1,Lead,Flash,Trad,,160,1300
2023-03-12,RMC,5.5,"link 1+2.",https://www.mountainproject.com/route/106134054/rmc,3,"New York > The Gunks > The Trapps > b. Jackie and friends",2.6,-1,Lead,Flash,Trad,,180,1500
2023-03-02,Due,5.7,,https://www.mountainproject.com/route/123832220/due,1,"International > Europe > Italy > Arco and Surrounding Area > La Cosina > Settore Basso (Lower Sector)",3.0,3,Lead,Onsight,Sport,5.7,55,1800
2023-03-02,Tre,5.9,,https://www.mountainproject.com/route/123838972/tre,1,"International > Europe > Italy > Arco and Surrounding Area > La Cosina > Settore Basso (Lower Sector)",2.0,2,Lead,Onsight,Sport,5.9,55,2400
2023-03-02,Quattro,5.8,,https://www.mountainproject.com/route/123838993/quattro,1,"International > Europe > Italy > Arco and Surrounding Area > La Cosina > Settore Basso (Lower Sector)",2.0,2,Lead,Onsight,Sport,5.8,55,2100
2023-03-02,"Yuki e il Nonno",5.7,,https://www.mountainproject.com/route/123824266/yuki-e-il-nonno,1,"International > Europe > Italy > Arco and Surrounding Area > La Cosina > Settore Basso (Lower Sector)",3.0,3,Lead,Onsight,Sport,5.7,74,1800
2023-03-02,"Mia e il Nonno",5.7,,https://www.mountainproject.com/route/123824198/mia-e-il-nonno,1,"International > Europe > Italy > Arco and Surrounding Area > La Cosina > Settore Basso (Lower Sector)",2.0,2,Lead,Onsight,Sport,5.7,67,1800
2023-03-02,Uno,5.9,,https://www.mountainproject.com/route/123825019/uno,1,"International > Europe > Italy > Arco and Surrounding Area > La Cosina > Settore Basso (Lower Sector)",2.0,2,Lead,Onsight,Sport,5.9,55,2400
2023-03-01,"Via Ferrata Ottorino Marangoni",5.4,,https://www.mountainproject.com/route/123839056/via-ferrata-ottorino-marangoni,1,"International > Europe > Italy > Arco and Surrounding Area > VIA FERRATA",3.0,3,,,Trad,5.4,1350,1400
2023-02-18,"Uberfall Descent","Easy 5th",,https://www.mountainproject.com/route/106520369/uberfall-descent,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",3.0,-1,Solo,,Trad,,25,950
2023-02-18,"Ken's Crack",5.7+,,https://www.mountainproject.com/route/105799779/kens-crack,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",3.0,-1,Lead,,Trad,,50,1900
2023-02-18,Betty,5.3,Link,https://www.mountainproject.com/route/105920873/betty,2,"New York > The Gunks > The Trapps > b. Jackie and friends",3.0,-1,Lead,Flash,Trad,,150,1300
2023-02-18,Laurel,5.7,,https://www.mountainproject.com/route/105810464/laurel,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.6,-1,Lead,Onsight,Trad,,50,1800
2023-02-18,"Double Chin",5.5,,https://www.mountainproject.com/route/106133896/double-chin,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",2.6,-1,Lead,,Trad,,80,1500
2023-02-12,"The Playground",WI2-3,,https://www.mountainproject.com/route/105921881/the-playground,2,"New York > Catskills (Ice) > Stony Clove > Stony Clove - East Side > The Playground",2.6,-1,TR,,"Trad, TR, Ice",,70,31500
2023-02-11,"Radcliffe Descent",4th,,https://www.mountainproject.com/route/112062144/radcliffe-descent,2,"New York > The Gunks > The Trapps > b. Jackie and friends",2.5,-1,Solo,,Trad,,80,900
2023-02-11,Jane,5.7+,"somewhat hard to protect l traverse to anchors",https://www.mountainproject.com/route/106232466/jane,1,"New York > The Gunks > The Trapps > b. Jackie and friends",2.1,-1,Lead,Flash,Trad,,80,1900
2023-02-11,Dennis,5.5,link,https://www.mountainproject.com/route/105968655/dennis,2,"New York > The Gunks > The Trapps > b. Jackie and friends",2.5,-1,,,Trad,,120,1500
2023-02-11,Jackie,5.5,w/r,https://www.mountainproject.com/route/105812940/jackie,2,"New York > The Gunks > The Trapps > b. Jackie and friends",3.1,-1,Lead,,Trad,,160,1500
2023-02-05,"Tangling with Yarn",4th,,https://www.mountainproject.com/route/111944692/tangling-with-yarn,1,"New York > Powerlinez > p. East End > 8. Kitty Corners",2.5,-1,Solo,,TR,,35,900
2023-02-05,"The Red Knob",5.7+,,https://www.mountainproject.com/route/108432576/the-red-knob,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.7,-1,Lead,Onsight,"Trad, TR",,90,1900
2023-02-05,"Manticore Dihedral",5.8-,"Link w/ upper arete",https://www.mountainproject.com/route/111166647/manticore-dihedral,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.0,-1,Lead,Flash,"Trad, TR",,20,2000
2023-02-05,"Manticore Upper Arete",5.3,,https://www.mountainproject.com/route/110922480/manticore-upper-arete,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.2,-1,Lead,Flash,"Trad, TR",,60,1300
2023-01-27,"Unknown Hueco Route",V0,"and a bunch of other v0 lines along the shore",https://www.mountainproject.com/route/114000389/unknown-hueco-route,1,"Florida > Blowing Rock Preserve",3.3,-1,Flash,,Boulder,,10,20008
2023-01-17,Fangs,"WI4-5 X",3/4,https://www.mountainproject.com/route/118298511/fangs,1,"Vermont > * VT Ice and Mixed > Smugglers Notch Ice > 01E - The Workout Wall",3.7,-1,TR,,"TR, Ice",,,33500
2023-01-15,"Baby Wall","WI2-3 Easy Snow",,https://www.mountainproject.com/route/118298517/baby-wall,1,"Vermont > * VT Ice and Mixed > Smugglers Notch Ice > 01E - The Workout Wall",1.7,-1,Follow,,"TR, Ice, Snow",,,31500
2023-01-15,"Baby Wall","WI2-3 Easy Snow",,https://www.mountainproject.com/route/118298517/baby-wall,1,"Vermont > * VT Ice and Mixed > Smugglers Notch Ice > 01E - The Workout Wall",1.7,-1,TR,,"TR, Ice, Snow",,,31500
2023-01-14,"Left Column",WI3-4,,https://www.mountainproject.com/route/123670681/left-column,1,"Vermont > * VT Ice and Mixed > Smugglers Notch Ice > 00E - Mystery Wall",2.0,2,TR,,"TR, Ice",WI3-4,50,32500
2023-01-14,"Left Side",WI4+,,https://www.mountainproject.com/route/121990546/left-side,2,"Vermont > * VT Ice and Mixed > Smugglers Notch Ice > 00E - Mystery Wall",3.3,-1,TR,,"TR, Ice",,,33250
2023-01-14,"Right Flow",WI3-4,,https://www.mountainproject.com/route/118232947/right-flow,2,"Vermont > * VT Ice and Mixed > Bolton Quarry > Lower Quarry",2.1,-1,,,"TR, Ice",,40,32500
2023-01-14,"Center Column",WI4,,https://www.mountainproject.com/route/118239824/center-column,1,"Vermont > * VT Ice and Mixed > Bolton Quarry > Lower Quarry",2.0,-1,TR,,"TR, Ice",,40,33000
2023-01-08,"The Contortionist",5.9+,,https://www.mountainproject.com/route/108461984/the-contortionist,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.3,-1,Lead,Redpoint,"Sport, TR",,,2500
2023-01-08,Rebecca,5.10d,"at the crux: r jug, l crimp, r sidepull, l slope",https://www.mountainproject.com/route/108831072/rebecca,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.6,-1,Lead,Fell/Hung,"Sport, TR",,60,3500
2023-01-08,Rebecca,5.10d,,https://www.mountainproject.com/route/108831072/rebecca,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.6,-1,Lead,Fell/Hung,"Sport, TR",,60,3500
2023-01-08,"Back to the Gym",5.7,,https://www.mountainproject.com/route/110746341/back-to-the-gym,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.4,-1,Lead,Flash,"Trad, TR",,80,1800
2023-01-08,"Dead Tree Dihedral",5.7,,https://www.mountainproject.com/route/109455117/dead-tree-dihedral,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.7,-1,Lead,Flash,"Trad, TR",,85,1800
2023-01-02,"Snooky's Return",5.8,,https://www.mountainproject.com/route/106018730/snookys-return,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.1,-1,Lead,Flash,Trad,,,2100
2023-01-02,"Friends and Lovers","5.9 PG13",,https://www.mountainproject.com/route/105821477/friends-and-lovers,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.7,3,Follow,,Trad,,80,2400
2023-01-02,"Credibility Gap",5.6,"Some preplaced gear",https://www.mountainproject.com/route/105950475/credibility-gap,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.0,-1,Lead,,Trad,,160,1600
2023-01-01,"The Nephalim",5.10b,,https://www.mountainproject.com/route/108461993/the-nephalim,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.4,-1,Lead,Redpoint,"Sport, TR",,,2900
2023-01-01,"The Nephalim",5.10b,,https://www.mountainproject.com/route/108461993/the-nephalim,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.4,-1,Lead,Fell/Hung,"Sport, TR",,,2900
2023-01-01,"The Sins of the Son",5.10b,,https://www.mountainproject.com/route/108831115/the-sins-of-the-son,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",3.4,-1,Lead,Fell/Hung,"Sport, TR",,60,2900
2023-01-01,"Swallow Crack",5.9,,https://www.mountainproject.com/route/113732197/swallow-crack,1,"New York > Powerlinez > k. Tower Wall area > 2. Munsee",1.8,-1,Solo,,"Trad, TR",,20,2400
2023-01-01,"Swallow Crack",5.9,,https://www.mountainproject.com/route/113732197/swallow-crack,1,"New York > Powerlinez > k. Tower Wall area > 2. Munsee",1.8,-1,TR,,"Trad, TR",,20,2400
2023-01-01,"Rachel's Crack",5.8-,,https://www.mountainproject.com/route/108425035/rachels-crack,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.1,-1,Lead,,"Trad, TR",,90,2000
2022-12-18,"Rachel's Crack",5.8-,"TR solo",https://www.mountainproject.com/route/108425035/rachels-crack,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.1,-1,TR,,"Trad, TR",,90,2000
2022-12-18,"Rachel's Crack",5.8-,"TR aid solo. placed 30+ cams/nuts",https://www.mountainproject.com/route/108425035/rachels-crack,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.1,-1,TR,,"Trad, TR",,90,2000
2022-12-18,"Baby Bear",5.4,,https://www.mountainproject.com/route/109564880/baby-bear,2,"New York > Powerlinez > k. Tower Wall area > 5. Three Bears Wall",2.0,-1,Solo,,"Trad, TR",,85,1400
2022-12-13,"Magic Bean",V1,"No pads, first climb in PR",https://www.mountainproject.com/route/118293875/magic-bean,1,"International > North America > Puerto Rico > Surfers/Survival Beaches (Aguadilla) > Hidden Gem",3.3,-1,Send,,Boulder,,12,20100
2022-12-13,"White Line",V0,"Met Ricardo ",https://www.mountainproject.com/route/116231264/white-line,1,"International > North America > Puerto Rico > Surfers/Survival Beaches (Aguadilla) > Parking Lot Beach Boulder",2.5,3,Flash,,Boulder,,20,20008
2022-12-13,Mamelon,V1+,"Stand start",https://www.mountainproject.com/route/116230824/mamelon,1,"International > North America > Puerto Rico > Surfers/Survival Beaches (Aguadilla) > The Sandbox",2.4,-1,Flash,,Boulder,,15,20110
2022-12-13,"Nuclear Powered Welder",V3,,https://www.mountainproject.com/route/116223388/nuclear-powered-welder,1,"International > North America > Puerto Rico > Surfers/Survival Beaches (Aguadilla) > The Sandbox",3.0,-1,Flash,,Boulder,,10,20300
2022-12-13,"Snake Skin",V1,,https://www.mountainproject.com/route/116231519/snake-skin,1,"International > North America > Puerto Rico > Surfers/Survival Beaches (Aguadilla) > Snake Skin Cave",2.7,-1,Flash,,Boulder,,12,20100
2022-11-26,Oops,5.10-,,https://www.mountainproject.com/route/105910451/oops,1,"New York > The Gunks > Peterskill > k. Oops Wall",3.6,-1,TR,,"Trad, TR",,75,2700
2022-11-26,Floops,"5.10 PG13","Used a bit of arete",https://www.mountainproject.com/route/105910456/floops,1,"New York > The Gunks > Peterskill > k. Oops Wall",3.3,-1,TR,,"Trad, TR",,75,3000
2022-11-26,Stacked,5.5,"Rachel, jj, jake follow",https://www.mountainproject.com/route/105910421/stacked,1,"New York > The Gunks > Peterskill > k. Oops Wall",2.3,-1,Lead,Flash,"Trad, TR",,50,1500
2022-11-26,"The Golden Dream (AKA Dihedraltryptamine)",5.9,,https://www.mountainproject.com/route/105899731/the-golden-dream-aka-dihedraltryptamine,1,"New York > The Gunks > Peterskill > s. The Golden Wall",3.7,-1,TR,,"Trad, TR",,70,2400
2022-11-26,"Jam On!",5.7,"Tough 5.6 for Peterskill. Bit of Elvis leg. #1-3 useful. ",https://www.mountainproject.com/route/105899787/jam-on,1,"New York > The Gunks > Peterskill > s. The Golden Wall",2.1,-1,Lead,Onsight,"Trad, TR",,40,1800
2022-11-13,"Scramble Corner",5.1,,https://www.mountainproject.com/route/123436890/scramble-corner,1,"New York > The Gunks > Peterskill > h. Genuflect Wall",0.8,1,Solo,,Trad,5.1,25,1100
2022-11-13,"Big Slab",5.2,,https://www.mountainproject.com/route/117001350/big-slab,1,"New York > The Gunks > Peterskill > o. Big Slab & Compactor",1.8,-1,Lead,Onsight,Trad,,90,1200
2022-11-13,"Susie Q",5.6,,https://www.mountainproject.com/route/105899797/susie-q,1,"New York > The Gunks > Peterskill > p. Little Havana",1.7,-1,Lead,Flash,"Trad, TR",,50,1600
2022-11-05,"Radcliffe Descent",4th,"Downclimb ",https://www.mountainproject.com/route/112062144/radcliffe-descent,1,"New York > The Gunks > The Trapps > b. Jackie and friends",2.5,-1,Solo,,Trad,,80,900
2022-11-05,Arch,5.5,P1,https://www.mountainproject.com/route/106227989/arch,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.4,-1,Follow,,Trad,,,1500
2022-11-05,"Big Chimney",5.6,"Party of 3",https://www.mountainproject.com/route/112849248/big-chimney,3,"New York > The Gunks > The Trapps > b. Jackie and friends",3.4,-1,Follow,,Trad,,,1600
2022-11-05,Baby,5.6,"Led both pitches w/ al. OW move not bad",https://www.mountainproject.com/route/105799782/baby,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.0,-1,Lead,Flash,Trad,,140,1600
2022-10-30,"No Rest for the Wicked",5.9+,,https://www.mountainproject.com/route/108425100/no-rest-for-the-wicked,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.1,-1,TR,,"Trad, TR",,90,2500
2022-10-30,"The Nephalim",5.10b,"right drop knee & lock off through crux",https://www.mountainproject.com/route/108461993/the-nephalim,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.4,-1,Lead,Fell/Hung,"Sport, TR",,,2900
2022-10-30,"The Nephalim",5.10b,,https://www.mountainproject.com/route/108461993/the-nephalim,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.4,-1,Lead,Fell/Hung,"Sport, TR",,,2900
